Category,PalID,Link,SourceID,BranchID,DateObserved,CurrentStatus,CurrentPrice,PreviousStatus,PreviousPrice,PreviousDate,UDPRN,UMRRN,UPRN,Abode,HouseName,HouseNum,Street1,Street2,Sublocality,Locality,Town,Postcode,DeliveryPointSuffix 
New Instruction,604457,https://www.rightmove.co.uk/property-for-sale/property-115335200.html,R115335200,R48856,29/10/2021 00:00:00,,1500000,,,,23856501,50152071,34096300,GROUND FLOOR FLAT,,53,WOODLAWN ROAD,,,,LONDON,SW6 6PS,1D
New Instruction,599121,https://www.rightmove.co.uk/property-for-sale/property-110800262.html,R110800262,R15948,03/11/2021 00:00:00,,575000,,,,50992818,50992827,34143777,FLAT 2,,45,FULHAM BROADWAY,,,,LONDON,SW6 1AE,1T
New Instruction,599401,https://www.rightmove.co.uk/property-for-sale/property-78440874.html,R78440874,R15948,03/11/2021 00:00:00,,499950,,,,51615777,53033338,34083287,FLAT 3,,327A,NORTH END ROAD,,,,LONDON,SW6 1NN,2Z
New Instruction,601100,https://www.rightmove.co.uk/property-for-sale/property-108621527.html,R108621527,R75837,03/11/2021 00:00:00,,375000,,,,51631253,54010749,34108423,FLAT 3,,188,WANDSWORTH BRIDGE ROAD,,,,LONDON,SW6 2UF,1U
New Instruction,580619,https://www.rightmove.co.uk/property-for-sale/property-115648043.html,R115648043,R34271,03/11/2021 00:00:00,,700000,,,,23766199,23766252,100022804146,FLAT 6,,69-71,ST. GEORGES DRIVE,,,,LONDON,SW1V 4DB,4D
New Instruction,582415,https://www.rightmove.co.uk/property-for-sale/property-115583792.html,R115583792,R22251,03/11/2021 00:00:00,,950000,,,,23773153,53050975,217117119,FLAT 4,,38,PONT STREET,,,,LONDON,SW1X 0AD,3J
New Instruction,602726,https://www.rightmove.co.uk/property-for-sale/property-115108898.html,R115108898,R84794,03/11/2021 00:00:00,,299950,,,,23850405,52048445,34068841,FLAT A,,19,PARSONS GREEN,,,,LONDON,SW6 4UL,1B
New Instruction,603343,https://www.rightmove.co.uk/property-for-sale/property-72991899.html,R72991899,R15948,03/11/2021 00:00:00,,550000,,,,53272585,53335789,34154142,FLAT 3,,582,FULHAM ROAD,,,,LONDON,SW6 5NT,1Q
New Instruction,603552,https://www.rightmove.co.uk/property-for-sale/property-115530332.html,R115530332,R84794,03/11/2021 00:00:00,,650000,,,,23853155,51341194,34092658,FIRST FLOOR FLAT,,9,OXBERRY AVENUE,,,,LONDON,SW6 5SP,3A
New Instruction,637489,https://www.rightmove.co.uk/property-for-sale/property-115559105.html,R115559105,R5873,03/11/2021 00:00:00,,325000,,,,50085159,50085162,121040253,FLAT 4,,12A,CAMBALT ROAD,,,,LONDON,SW15 6EW,6J
New Instruction,647245,https://www.rightmove.co.uk/property-for-sale/property-115120901.html,R115120901,R65785,03/11/2021 00:00:00,,700000,,,,24037131,24037138,100023323048,FLAT 20,UPPER TOOTING PARK MANSIONS,,MARIUS ROAD,,,,LONDON,SW17 7QR,1J
New Instruction,650438,https://www.rightmove.co.uk/property-for-sale/property-112231811.html,R112231811,R84803,03/11/2021 00:00:00,,525000,,,,24053456,52983807,100023326606,,,12C,WEST HILL ROAD,,,,LONDON,SW18 1LN,1D
New Instruction,651047,https://www.rightmove.co.uk/property-for-sale/property-103342439.html,R103342439,R84859,03/11/2021 00:00:00,,485000,,,,24055940,51342847,100022632791,,,7C,DELIA STREET,,,,LONDON,SW18 2BT,1L
New Instruction,651418,https://www.rightmove.co.uk/property-for-sale/property-82161399.html,R82161399,R49890,29/10/2021 00:00:00,,625000,,,,24057056,51561968,121007692,,,9,MARCUS STREET,,,,LONDON,SW18 2JT,3B
New Instruction,617912,https://www.rightmove.co.uk/property-for-sale/property-115407518.html,R115407518,R77465,03/11/2021 00:00:00,,520000,,,,23888584,50084562,100021848369,SECOND FLOOR FLAT,,30,HANDFORTH ROAD,,,,LONDON,SW9 0LP,1Q
New Instruction,621445,https://www.rightmove.co.uk/property-for-sale/property-115175486.html,R115175486,R39872,29/10/2021 00:00:00,,655000,,,,23906468,50233802,217027459,GROUND FLOOR FLAT,,104,EDITH GROVE,,,,LONDON,SW10 0NH,1B
New Instruction,624712,https://www.rightmove.co.uk/property-for-sale/property-110168333.html,R110168333,R52507,03/11/2021 00:00:00,,600000,,,,23915092,51529729,100022605854,FLAT 1,,42,ALTENBURG GARDENS,,,,LONDON,SW11 1JL,2P
New Instruction,624828,https://www.rightmove.co.uk/property-for-sale/property-79046463.html,R79046463,R48862,03/11/2021 00:00:00,,725000,,,,23915397,23915398,100022678049,,,45B,PARMA CRESCENT,,,,LONDON,SW11 1LT,3U
New Instruction,628240,https://www.rightmove.co.uk/property-for-sale/property-114209543.html,R114209543,R52507,29/10/2021 00:00:00,,485000,,,,23937272,23937273,100023302893,,,78B,ELSLEY ROAD,,,,LONDON,SW11 5LL,3W
New Instruction,629780,https://www.rightmove.co.uk/property-for-sale/property-109635869.html,R109635869,R213869,03/11/2021 00:00:00,,775000,,,,23943401,52239270,100023304397,FLAT B,,152,BROOMWOOD ROAD,,,,LONDON,SW11 6JY,1A
New Instruction,634132,https://www.rightmove.co.uk/property-for-sale/property-115428584.html,R115428584,R85682,03/11/2021 00:00:00,,495000,,,,23962333,23962339,,FLAT 4,CASTLE COURT,176,CASTELNAU,,,,LONDON,SW13 9DH,1R
New Instruction,687964,https://www.rightmove.co.uk/property-for-sale/property-115453619.html,R115453619,R62293,03/11/2021 00:00:00,,950000,,,,25741733,50093582,100022780350,FLAT 6,,3,MARYLEBONE STREET,,,,LONDON,W1G 8JB,2U
New Instruction,688385,https://www.rightmove.co.uk/property-for-sale/property-115346132.html,R115346132,R75139,29/10/2021 00:00:00,,625000,,,,25742884,25742889,100022821896,FLAT 5,,26,WYNDHAM STREET,,,,LONDON,W1H 1DD,1R
New Instruction,697746,https://www.rightmove.co.uk/property-for-sale/property-88073926.html,R88073926,R28956,03/11/2021 00:00:00,,395000,,,,25763162,53045762,10033569693,FLAT 3,,374,EDGWARE ROAD,,,,LONDON,W2 1EB,1W
New Instruction,698187,https://www.rightmove.co.uk/property-for-sale/property-88484359.html,R88484359,R76585,03/11/2021 00:00:00,,485000,,,,25765062,50193136,100022807450,,,57D,STAR STREET,,,,LONDON,W2 1QQ,1J
New Instruction,690973,https://www.rightmove.co.uk/property-for-sale/property-115548047.html,R115548047,R77212,03/11/2021 00:00:00,,3150000,,,,25748346,51364356,100022740373,FLAT 6,,36,CURZON STREET,,,,LONDON,W1J 7TU,2N
New Instruction,678674,https://www.rightmove.co.uk/property-for-sale/property-115666403.html,R115666403,R84848,03/11/2021 00:00:00,,625000,,,,25401358,51995058,10070721983,FLAT 2,,121,WHITTON ROAD,,,,TWICKENHAM,TW1 1BZ,1P
New Instruction,708002,https://www.rightmove.co.uk/property-for-sale/property-110626655.html,R110626655,R15945,03/11/2021 00:00:00,,850000,,,,25782575,50191715,100022754079,,,54C,GLOUCESTER GARDENS,,,,LONDON,W2 6BN,1N
New Instruction,725190,https://www.rightmove.co.uk/property-for-sale/property-115316516.html,R115316516,R221669,29/10/2021 00:00:00,,625000,,,,25876562,51378197,217053442,FLAT 4,,93,LEXHAM GARDENS,,,,LONDON,W8 6JN,1N
New Instruction,726218,https://www.rightmove.co.uk/property-for-sale/property-115533155.html,R115533155,R675,03/11/2021 00:00:00,,1350000,,,,25879977,50195639,217076806,FLAT 7,,23,SHEFFIELD TERRACE,,,,LONDON,W8 7NQ,1G
New Instruction,709085,https://www.rightmove.co.uk/property-for-sale/property-113750255.html,R113750255,R80881,03/11/2021 00:00:00,,425000,,,,25784257,50234337,100022756443,,,232D,GLOUCESTER TERRACE,,,,LONDON,W2 6HU,1N
New Instruction,713347,https://www.rightmove.co.uk/property-for-sale/property-115316492.html,R115316492,R189686,29/10/2021 00:00:00,,400000,,,,25809283,52165909,100023490399,,,66B,LINDEN GARDENS,,,,LONDON,W4 2EW,1H
New Instruction,714100,https://www.rightmove.co.uk/property-for-sale/property-115544258.html,R115544258,R37850,03/11/2021 00:00:00,,425000,,,,25813883,51873584,100021590090,FLAT 1,,108,SUTTON COURT ROAD,,,,LONDON,W4 3EQ,1F
New Instruction,715119,https://www.rightmove.co.uk/property-for-sale/property-115719164.html,R115719164,R77018,03/11/2021 00:00:00,,475000,,,,25820544,25820550,12017331,FLAT 7,SOMERSET COURT,223-225,ACTON LANE,,,,LONDON,W4 5DD,1W
New Instruction,692075,https://www.rightmove.co.uk/property-for-sale/property-115405310.html,R115405310,R223055,29/10/2021 00:00:00,,4100000,,,,25751230,50090192,100022784141,FLAT 1,,25,NORTH AUDLEY STREET,,,,LONDON,W1K 6WS,2Y
New Instruction,748700,https://www.rightmove.co.uk/property-for-sale/property-115204460.html,R115204460,R77581,29/10/2021 00:00:00,,600000,,,,25952229,52075993,34088933,FLAT 2,,20,BOLINGBROKE ROAD,,,,LONDON,W14 0AL,1H
New Instruction,738814,https://www.rightmove.co.uk/property-for-sale/property-115350389.html,R115350389,R89770,29/10/2021 00:00:00,,1650000,,,,25909441,50156053,100022772879,FLAT 4,,42,LEAMINGTON ROAD VILLAS,,,,LONDON,W11 1HT,2B
New Instruction,682078,https://www.rightmove.co.uk/property-for-sale/property-115561190.html,R115561190,R148943,03/11/2021 00:00:00,,400000,,,,25492546,50577384,10070724862,FLAT 6,,22,CARDIGAN ROAD,,,,RICHMOND,TW10 6BJ,1N
New Instruction,750695,https://www.rightmove.co.uk/property-for-sale/property-115318184.html,R115318184,R15945,29/10/2021 00:00:00,,720000,,,,25957566,50157561,217029562,FLAT 1,,23,ELSHAM ROAD,,,,LONDON,W14 8HB,1Q
New Instruction,3616071,https://www.rightmove.co.uk/property-for-sale/property-115496822.html,R115496822,R37625,03/11/2021 00:00:00,,300000,,,,8078862,,6062246,,,22,STRAFFORD STREET,,,,LONDON,E14 8LT,1H
New Instruction,3616248,https://www.rightmove.co.uk/property-for-sale/property-89308024.html,R89308024,R71927,03/11/2021 00:00:00,,440000,,,,8079999,,6062426,,,23,CHEVAL STREET,,,,LONDON,E14 8QE,1J
New Instruction,3616946,https://www.rightmove.co.uk/property-for-sale/property-85140064.html,R85140064,R48101,03/11/2021 00:00:00,,375000,,,,8060452,,6078192,,,20,HORSESHOE CLOSE,,,,LONDON,E14 3EP,1R
New Instruction,3617333,https://www.rightmove.co.uk/property-for-sale/property-115398428.html,R115398428,R200879,28/10/2021 00:00:00,,800000,,,,8082777,,6060441,,,26,TAEPING STREET,,,,LONDON,E14 9UN,1Y
New Instruction,758340,https://www.rightmove.co.uk/property-for-sale/property-82161201.html,R82161201,R118693,29/10/2021 00:00:00,,850000,,,,26249164,26249173,5300098206,FLAT 9,,18-21,WILMINGTON SQUARE,,,,LONDON,WC1X 0ER,1W
New Instruction,3612076,https://www.rightmove.co.uk/property-for-sale/property-87504428.html,R87504428,R203339,03/11/2021 00:00:00,,425000,,,,8054165,,6063980,,,100,COTTAGE STREET,,,,LONDON,E14 0AA,1A
New Instruction,3612428,https://www.rightmove.co.uk/property-for-sale/property-81430703.html,R81430703,R11468,03/11/2021 00:00:00,,390000,,,,8055998,,6083394,,,39,PORTREE STREET,,,,LONDON,E14 0HU,1W
New Instruction,3612924,https://www.rightmove.co.uk/property-for-sale/property-115498409.html,R115498409,R7387,03/11/2021 00:00:00,,550000,,,,8057834,,6064297,,,8,MALAM GARDENS,,,,LONDON,E14 0TR,2J
New Instruction,3574828,https://www.rightmove.co.uk/property-for-sale/property-115585988.html,R115585988,R202958,03/11/2021 00:00:00,,750000,,,,7818275,,6030597,,,63,CLARK STREET,,,,LONDON,E1 3HA,1B
New Instruction,3632633,https://www.rightmove.co.uk/property-for-sale/property-115443857.html,R115443857,R238265,02/11/2021 00:00:00,,425000,,,,8116372,,46049807,,,11,MEADOWSWEET CLOSE,,,,LONDON,E16 3UD,1D
New Instruction,3658218,https://www.rightmove.co.uk/property-for-sale/property-115437533.html,R115437533,R74746,03/11/2021 00:00:00,,600000,,,,7842188,,6017809,,,141,WILMOT STREET,,,,LONDON,E2 0BU,2A
New Instruction,3617598,https://www.rightmove.co.uk/property-for-sale/property-114356603.html,R114356603,R36516,29/10/2021 00:00:00,,510000,,,,8065372,,6080207,,,5,REMBRANDT CLOSE,,,,LONDON,E14 3UZ,1G
New Instruction,3628755,https://www.rightmove.co.uk/property-for-sale/property-115370582.html,R115370582,R202958,03/11/2021 00:00:00,,350000,,,,8108335,,46046883,,,17,LORD STREET,,,,LONDON,E16 2DZ,1L
New Instruction,3632078,https://www.rightmove.co.uk/property-for-sale/property-115539092.html,R115539092,R46512,03/11/2021 00:00:00,,425000,,,,8115266,,46082698,,,22,YOUNG ROAD,,,,LONDON,E16 3RR,1B
New Instruction,3659511,https://www.rightmove.co.uk/property-for-sale/property-115562183.html,R115562183,R16050,03/11/2021 00:00:00,,525000,,,,7849426,,6020846,,,5,MULLET GARDENS,,,,LONDON,E2 7AG,2N
New Instruction,3679799,https://www.rightmove.co.uk/property-for-sale/property-115257599.html,R115257599,R11482,29/10/2021 00:00:00,,575000,,,,7905504,,100021069572,,,6,RODING ROAD,,,,LONDON,E5 0DW,2J
New Instruction,3706754,https://www.rightmove.co.uk/property-for-sale/property-115336265.html,R115336265,R12602,29/10/2021 00:00:00,,1300000,,,,7962232,,100021027755,,,23,BRETT ROAD,,,,LONDON,E8 1JP,1N
New Instruction,3707061,https://www.rightmove.co.uk/property-for-sale/property-115223744.html,R115223744,R41282,29/10/2021 00:00:00,,800000,,,,7965175,,100021030960,,,53,CECILIA ROAD,,,,LONDON,E8 2ES,1D
New Instruction,3683037,https://www.rightmove.co.uk/property-for-sale/property-115596050.html,R115596050,R48961,03/11/2021 00:00:00,,575000,,,,7914174,,100021062589,,,139,NORTHWOLD ROAD,,,,LONDON,E5 8RL,1N
New Instruction,3681641,https://www.rightmove.co.uk/property-for-sale/property-115346306.html,R115346306,R22268,29/10/2021 00:00:00,,1675000,,,,7908968,,100021059102,,,39,MILDENHALL ROAD,,,,LONDON,E5 0RT,1W
New Instruction,7362640,https://www.rightmove.co.uk/property-for-sale/property-115234079.html,R115234079,R42806,29/10/2021 00:00:00,,1200000,,,,12079826,,100021765178,,,104,ORME ROAD,,,,KINGSTON UPON THAMES,KT1 3SB,1D
New Instruction,3708901,https://www.rightmove.co.uk/property-for-sale/property-115695614.html,R115695614,R113191,03/11/2021 00:00:00,,1300000,,,,7973943,,100021028918,,,59,BROWNLOW ROAD,,,,LONDON,E8 4NS,2A
New Instruction,3709053,https://www.rightmove.co.uk/property-for-sale/property-115397756.html,R115397756,R55792,03/11/2021 00:00:00,,995000,,,,7975067,,100021025644,,,33,BECK ROAD,,,,LONDON,E8 4RE,2H
New Instruction,3710309,https://www.rightmove.co.uk/property-for-sale/property-115384217.html,R115384217,R202958,03/11/2021 00:00:00,,430000,,,,7980433,,100021042441,,,29,HASSETT ROAD,,,,LONDON,E9 5SW,1P
New Instruction,7359566,https://www.rightmove.co.uk/property-for-sale/property-115448981.html,R115448981,R237575,03/11/2021 00:00:00,,875000,,,,12074024,,100021767611,,,16,SOUTH LANE,,,,KINGSTON UPON THAMES,KT1 2NJ,1J
New Instruction,3662356,https://www.rightmove.co.uk/property-for-sale/property-115437266.html,R115437266,R11468,03/11/2021 00:00:00,,550000,,,,7866115,,6070979,,,158,BRUCE ROAD,,,,LONDON,E3 3EU,2D
New Instruction,7414018,https://www.rightmove.co.uk/property-for-sale/property-115377569.html,R115377569,R86528,29/10/2021 00:00:00,,750000,,,,12083618,,100021761933,,,150,KINGS ROAD,,,,KINGSTON UPON THAMES,KT2 5HU,1N
New Instruction,7416669,https://www.rightmove.co.uk/property-for-sale/property-115431218.html,R115431218,R22316,03/11/2021 00:00:00,,850000,,,,12087831,,100021766223,,,22,PRINCES ROAD,,,,KINGSTON UPON THAMES,KT2 6AZ,1S
New Instruction,7418069,https://www.rightmove.co.uk/property-for-sale/property-115486970.html,R115486970,R101990,03/11/2021 00:00:00,,350000,,,,12091129,,100021756351,,,2,CARLISLE CLOSE,,,,KINGSTON UPON THAMES,KT2 7AU,1G
New Instruction,7418496,https://www.rightmove.co.uk/property-for-sale/property-115378559.html,R115378559,R1541,03/11/2021 00:00:00,,1599999,,,,12092927,,100021770591,,,6,WOLVERTON AVENUE,,,,KINGSTON UPON THAMES,KT2 7QD,1U
New Instruction,8032277,https://www.rightmove.co.uk/property-for-sale/property-87071408.html,R87071408,R152222,03/11/2021 00:00:00,,325000,,,,21452362,,200003364006,,,5,BURBAGE CLOSE,,,,LONDON,SE1 4ES,1F
New Instruction,8034340,https://www.rightmove.co.uk/property-for-sale/property-115357664.html,R115357664,R99271,29/10/2021 00:00:00,,550000,,,,21596919,,100020956691,,,30,DERWENT STREET,,,,LONDON,SE10 0AD,1H
New Instruction,8036479,https://www.rightmove.co.uk/property-for-sale/property-115372778.html,R115372778,R17519,03/11/2021 00:00:00,,875000,,,,21602762,,100020943907,,,58,BRAND STREET,,,,LONDON,SE10 8SR,2H
New Instruction,8036583,https://www.rightmove.co.uk/property-for-sale/property-115548917.html,R115548917,R112909,03/11/2021 00:00:00,,775000,,,,21602926,,100020958460,,,39,DUTTON STREET,,,,LONDON,SE10 8TB,2A
New Instruction,8037483,https://www.rightmove.co.uk/property-for-sale/property-115454348.html,R115454348,R17519,02/11/2021 00:00:00,,695000,,,,21605340,,100020997212,,,31,RANDALL PLACE,,,,LONDON,SE10 9LA,1S
New Instruction,8037642,https://www.rightmove.co.uk/property-for-sale/property-115500515.html,R115500515,R149843,03/11/2021 00:00:00,,799995,,,,21605835,,100021010836,,,4,TRENCHARD STREET,,,,LONDON,SE10 9PA,1T
New Instruction,8042631,https://www.rightmove.co.uk/property-for-sale/property-115353740.html,R115353740,R29376,03/11/2021 00:00:00,,525000,,,,21622441,,100020954140,,,160,COURTLANDS AVENUE,,,,LONDON,SE12 8JB,2L
New Instruction,8048807,https://www.rightmove.co.uk/property-for-sale/property-115238129.html,R115238129,R75148,29/10/2021 00:00:00,,225000,,,,21633916,,100021933335,,,58,BOONE STREET,,,,LONDON,SE13 5SB,2H
New Instruction,8050670,https://www.rightmove.co.uk/property-for-sale/property-115453961.html,R115453961,R7453,03/11/2021 00:00:00,,760000,,,,21639646,,100021924704,,,83,ALGERNON ROAD,,,,LONDON,SE13 7AS,1Z
New Instruction,8050862,https://www.rightmove.co.uk/property-for-sale/property-115436678.html,R115436678,R10130,03/11/2021 00:00:00,,350000,,,,21640069,,100021938729,,,5,BROOKBANK ROAD,,,,LONDON,SE13 7BU,1N
New Instruction,8051260,https://www.rightmove.co.uk/property-for-sale/property-115323968.html,R115323968,R14614,03/11/2021 00:00:00,,900000,,,,21640880,,100021992149,,,25,OAKCROFT ROAD,,,,LONDON,SE13 7ED,1W
New Instruction,8068600,https://www.rightmove.co.uk/property-for-sale/property-115408313.html,R115408313,R233879,03/11/2021 00:00:00,,250000,,,,21689378,,200003405521,,,26,AMINA WAY,,,,LONDON,SE16 3UJ,1N
New Instruction,8069702,https://www.rightmove.co.uk/property-for-sale/property-115334978.html,R115334978,R55101,29/10/2021 00:00:00,,1000000,,,,21702858,,200003419030,,,14,LARCOM STREET,,,,LONDON,SE17 1NQ,1B
New Instruction,8072657,https://www.rightmove.co.uk/property-for-sale/property-115260578.html,R115260578,R50064,29/10/2021 00:00:00,,475000,,,,21713793,,200003429854,,,153,LORRIMORE ROAD,,,,LONDON,SE17 3NA,1U
New Instruction,8145170,https://www.rightmove.co.uk/property-for-sale/property-115270355.html,R115270355,R8607,29/10/2021 00:00:00,,625000,,,,21492507,,100020983664,,,18,LIZBAN STREET,,,,LONDON,SE3 8SS,1N
New Instruction,8145290,https://www.rightmove.co.uk/property-for-sale/property-115529897.html,R115529897,R118042,03/11/2021 00:00:00,,625000,,,,21492749,,100020954187,,,27,COUTHURST ROAD,,,,LONDON,SE3 8TN,1N
New Instruction,8145908,https://www.rightmove.co.uk/property-for-sale/property-115405370.html,R115405370,R112936,03/11/2021 00:00:00,,675000,,,,21493815,,100022004392,,,14,SIMS WALK,,,,LONDON,SE3 9DF,1D
New Instruction,8169606,https://www.rightmove.co.uk/property-for-sale/property-115658021.html,R115658021,R17516,03/11/2021 00:00:00,,730000,,,,21551459,,100020943783,,,47,BRAMSHOT AVENUE,,,,LONDON,SE7 7HX,1T
New Instruction,8170246,https://www.rightmove.co.uk/property-for-sale/property-115581500.html,R115581500,R55402,03/11/2021 00:00:00,,725000,,,,21552371,,100020946895,,,15,CALYDON ROAD,,,,LONDON,SE7 7NH,1E
New Instruction,8140970,https://www.rightmove.co.uk/property-for-sale/property-90509974.html,R90509974,R52568,03/11/2021 00:00:00,,1050000,,,,21484567,,100022005503,,,16,SOUTHVALE ROAD,,,,LONDON,SE3 0TP,1H
New Instruction,8141025,https://www.rightmove.co.uk/property-for-sale/property-115434386.html,R115434386,R34400,03/11/2021 00:00:00,,950000,,,,21484693,,100021945705,,,14,COLLINS STREET,,,,LONDON,SE3 0UG,1G
New Instruction,8146791,https://www.rightmove.co.uk/property-for-sale/property-115496408.html,R115496408,R112936,03/11/2021 00:00:00,,475000,,,,21496952,,100021967182,,,13,HAYNES CLOSE,,,,LONDON,SE3 9UA,1F
New Instruction,8149559,https://www.rightmove.co.uk/property-for-sale/property-115489355.html,R115489355,R169136,03/11/2021 00:00:00,,595000,,,,21504352,,100022013995,,,135,TRESSILLIAN ROAD,,,,LONDON,SE4 1XZ,1P
New Instruction,11911771,https://www.rightmove.co.uk/property-for-sale/property-115386059.html,R115386059,R31632,03/11/2021 00:00:00,,1375000,,,,23766652,,100023344008,,,40,ALDERNEY STREET,,,,LONDON,SW1V 4EU,1J
New Instruction,8173110,https://www.rightmove.co.uk/property-for-sale/property-115440170.html,R115440170,R17516,02/11/2021 00:00:00,,245000,,,,21557926,,100020966215,,,10,GALLON CLOSE,,,,LONDON,SE7 8SY,1B
